name,index,coin_toss,normal,zipf,uniform,twin_peak,geometric,exponential,lognormal,zero
Xuoeaoe,20077,1,9889.134020162574,3,4113,1153.8813866595624,4,136,3.4656775860277547,0
Jaaeyen,20078,1,10611.832989069346,2,4114,3970.4039779273776,1,16,88.53318684584201,0
Xeyodeeepasiu,20079,0,8395.065767656595,46,8979,662.65071266834934,6,10,3.547728333724303,0
Pixopoeozooii,20080,0,9402.60464845608,2,8038,924.33043538117374,1,48,96.4690733459304,0
Jutuwomejesikuz,20081,1,9558.83392619494,1,5099,920.07156331387705,2,31,792.988487379122,0
Tidopeg,20082,0,10061.439401476342,1,7714,1085.4255519629282,1,36,39.35131225914064,0
Yifagunacapaj,20083,0,9144.446100545036,1,8482,3747.9844790270363,3,78,7.655117226339083,0
Vuv,20084,0,9123.230264121958,1,9384,928.15114036112163,12,196,4.003887653326367,0
Cuyibun,20085,1,7583.999477170575,59,6053,897.36219096009029,1,285,64.64566581729281,0
Yej,20086,1,11094.138603216126,1,155,4016.3153099750184,2,116,8.257194914511967,0
Hopiz,20087,0,9872.996585225903,1,6190,4022.447144854521,1,81,7.506094946516147,0
Ruzanehipuw,20088,1,7692.702980592749,2,5239,4361.15042333168,3,41,21.79812834800952,0
Zaw,20089,0,8705.58316425622,1,4192,3897.6170956444835,1,11,27.455977853755698,0
Uawir,20090,1,10484.33691132986,2,8914,683.65701521400911,1,64,4.59967881045287,0
Kepetaxowiw,20091,0,8352.739296062913,2,6553,1301.3011442663992,4,38,35.1372627329064,0
Nudin,20092,0,9955.652293801326,1,1694,1201.3145487410668,1,24,38.67477801503322,0
Kuc,20093,1,8230.461498440254,1,5921,763.52153273334056,4,191,134.60732600995797,0
Hememocezivexik,20094,1,8829.996211674934,1,2450,4055.6749818162775,2,150,38.4791806975694,0
Giyaxiziqovaaae,20095,1,9698.341610559297,1,2897,3866.2033908508056,1,31,10.853669269888677,0
Aadulod,20096,1,9177.043488382491,8,6746,3882.8181057918046,1,43,63.20688421548533,0
Wiiopikevav,20097,1,9347.533763079404,2,7892,808.47148852593898,5,86,3.817258100615616,0
Zedeoogujiqas,20098,0,8626.576490150019,2,4592,837.25174638390433,1,19,16.752020835902005,0
Vemehuket,20099,0,9627.962902114796,1,5958,1021.0825808860351,4,23,55.993406302977625,0
Xacoqieateroyop,20100,1,9647.393583312762,2,703,4121.8285558207781,2,39,68.4519577928968,0
Foyua,20101,1,10448.14339037096,2,4606,1117.5442659561036,1,66,39.476233613822295,0
Eavijujamaeum,20102,1,9121.561366315387,23,8784,996.63864981477536,1,151,87.29796113448555,0
Qeaoaefux,20103,1,11015.04242772974,1,1835,1037.1595474888065,1,36,28.066135490165628,0
Duf,20104,1,10366.970378454294,3,3313,891.36738267152168,8,136,12.238010378228624,0
Geuiw,20105,1,8496.937738802133,1,8240,1314.1738938672338,3,10,33.78138123879088,0
Zuguq,20106,1,10506.458580540997,1,4089,3983.9114775136782,1,20,13.304907813923222,0
Det,20107,0,10023.736333598179,1,8298,889.85519948226261,1,59,17.761466054005215,0
Voluqexir,20108,0,10218.26043036066,7,4094,1018.2304169136561,2,29,32.429908397506566,0
Qirececivagahej,20109,0,9430.31661699194,1,8747,1110.6346171837479,4,111,2.046838265781856,0
Behuw,20110,1,10146.360505636534,1,3087,1135.4958813933602,2,210,33.60238452625571,0
Qewaaebamekof,20111,0,10337.886681381964,1,9678,1223.1198530409858,2,35,9.776493890761179,0
Ganoj,20112,0,8916.51623862051,5,6640,1143.4172792913198,10,57,129.12935463804814,0
Febob,20113,1,9934.439037040269,1,7310,4229.8210500426121,3,51,113.25282324514244,0
Uecaeooaxopuiez,20114,1,10515.375885581636,4,2734,967.20276161090283,3,51,12.900094252110895,0
Iopineciyukooub,20115,0,8704.140438644668,1,7819,4260.3588785298507,4,86,12.536520495410839,0
Capiqoyoqafewiq,20116,0,11451.62400959843,1,1529,4098.6397286541187,2,10,55.147035831648786,0
Wuearoginoioboe,20117,1,9669.504726220013,3,1145,3872.374848855457,6,88,2.8785151670568503,0
Zod,20118,1,9506.458596495308,3,8783,3836.128856340426,1,225,97.43031752063918,0
Difofupoqox,20119,0,10835.946709698805,1,9834,3971.6859641989508,1,33,14.720522328234763,0
Himuk,20120,0,10986.694636918908,4,2722,4008.8307145516296,4,77,8.974143396759148,0
Zuhao,20121,0,10563.619348313825,1,9509,3955.9185944549972,3,2,35.99551222765808,0
Dac,20122,0,9484.900130090211,6,661,1033.7467401204312,5,35,11.081688134796574,0
Memujujum,20123,0,10109.883187238054,1,6658,1005.2150559385167,4,25,67.258818618623,0
Den,20124,0,10856.806779897974,2,8092,4135.7710436180323,4,32,108.81251275039236,0
Febebuyojup,20125,0,12034.584650035069,1,8898,4003.3713979932777,2,190,8.776212090176308,0
Eadayei,20126,1,9204.266191551338,1,3944,491.09184085466751,2,63,10.667563483848603,0
Ruf,20127,1,9793.741896774649,1,8962,964.93678678097956,1,16,4.7212227810074925,0
Wekoeaj,20128,0,11369.367051395851,1,903,1044.0859358207401,7,135,65.70076503523134,0
Jieeiumocijef,20129,0,10005.172442744928,1,8128,4268.431748062756,8,222,14.191918827279363,0
Tov,20130,0,9290.893879880574,3,4840,3845.1113386389416,3,83,66.25465365874621,0
Domabuuac,20131,1,10421.30413780333,1,9044,3513.7556217722613,1,25,35.544050295076396,0
Rucitokayieesap,20132,0,9795.042416533537,2,5214,4009.8656184340166,2,247,16.369153220553187,0
Ful,20133,1,10633.671425405902,1,1629,719.78858481782186,2,160,6.810279882269683,0
Xiwuboy,20134,0,9912.067252667508,1,4603,4028.8800716771498,5,0,74.92453881279248,0
Wofoyuzerocotac,20135,1,8786.96330191199,1,2789,3948.7193675699896,3,20,22.99043577222488,0
Tajeeimukiiow,20136,0,12136.563945858574,1,1028,1058.7824024233273,8,73,8.717106572293577,0
Vozih,20137,0,11143.179063919355,3,6945,3991.2826377651177,2,29,3.2844944596356895,0
Yogehelaaieiwoc,20138,0,8738.686050164757,1,8059,3682.5853138015345,2,47,62.36006105227827,0
Mavehuz,20139,0,7619.962669190081,3,391,3897.3883667967648,1,34,1.9210790196411456,0
Jee,20140,1,10010.593037235194,9,9494,4084.935995015167,4,67,28.247788512146403,0
Beguooeoy,20141,1,9463.50569830045,1,2699,4232.312703210664,1,52,23.827381422559533,0
Licom,20142,0,11920.990841816249,4,4965,1114.3980074067713,1,44,7.455285072349779,0
Rojedeyei,20143,1,8419.699079813772,1,8212,834.09598569330888,1,68,2.8460201140344115,0
Hoxoouyowakil,20144,1,11074.651478066444,2,3438,3602.751670770167,1,173,2.58340152321032,0
Telix,20145,0,10818.98918217016,1,52,3999.6903349778258,2,12,9.502522533774856,0
Taficul,20146,0,7992.999690973177,1,5751,989.65708871911613,10,75,10.134837163466937,0
Eooew,20147,0,10875.908462122896,1,7506,3980.158745537683,2,42,23.867237465766873,0
Eebun,20148,1,8248.727939952723,2,5555,3777.9509785600944,1,57,46.09583658941182,0
Fatiyovil,20149,1,9266.322687287222,1,6481,653.2829733859636,2,15,6.649614933505109,0
Eov,20150,1,9947.933533977373,1,4883,952.0204463082008,1,5,14.939764205092086,0
Qiu,20151,1,11430.960026897788,1,1919,932.30683441298015,1,19,53.97224203849056,0
Gazekuxau,20152,1,9391.65953930766,1,9344,3997.0827481874817,1,225,81.07256577349452,0
Juqososutajaw,20153,0,10791.180121412743,6,8020,4178.1155922878097,3,37,5.974326498568287,0
Padiuir,20154,1,11359.543571288306,1,320,916.82864269888773,1,264,22.46078820735906,0
Ualigogoeeiau,20155,0,8214.812941096767,1,8974,4332.8886921424846,2,354,34.311146581911785,0
Wuuukeuuloeakes,20156,1,10608.96387976634,1,6590,4036.0604808709222,4,27,5.577981199966035,0
Oiyiqodupaf,20157,1,10604.461440369038,1,1007,4004.7743285722172,1,213,35.66664754502435,0
Hupomoyiq,20158,1,9970.105701634504,1,9943,775.86652099112803,2,11,23.179721280817862,0
Daiuwucoxofin,20159,0,9544.040746710454,1,9349,4184.648716227347,2,349,16.508599415746325,0
Oujoaefueicapau,20160,1,7359.51533140543,3,9046,3949.322509798395,1,87,36.84921043098608,0
Vooapopupamet,20161,1,9895.423165463106,1,4689,3792.0650629633478,5,25,44.22613184382762,0
Qaqikijeaev,20162,1,10228.64593625762,1,2365,1171.0402747932094,1,203,43.2900555426384,0
Wuwaf,20163,0,8294.370237039388,4,8028,4061.2457762447425,3,290,5.448959759048167,0
Pavup,20164,0,10656.468282875365,1,2002,3974.5791097054457,1,183,9.520010648800087,0
Eeeahuhaoejoyea,20165,1,10058.401220139502,2,5263,893.18606642423197,1,130,46.42125414438059,0
Bubueof,20166,0,8371.928361594575,1,4221,1454.4218356030285,2,82,5.6620710181347444,0
Xaqejue,20167,1,9820.633442254888,2,528,1281.8313969836599,2,91,16.342724788583517,0
Coiajiuufia,20168,0,9686.094385913642,2,4991,1325.9436403770612,2,65,19.610934000177398,0
Uosedovof,20169,1,10367.082637799895,1,9934,1049.9255803317524,2,108,40.91245612000421,0
Dobupamutoxap,20170,0,9772.931167947525,1,2205,1080.600491474147,7,36,62.68371409369102,0
Rokuuopumuc,20171,1,10673.793055948841,8,6707,804.4063880144239,3,94,5.399414733963841,0
Zucufabilalizig,20172,0,9165.433526927804,2,8319,1137.010911244919,4,21,31.674005414020712,0
Xuv,20173,1,8219.73028329128,2,969,1255.0994932344606,3,225,26.05524953730736,0
Ioveqoyiliduc,20174,1,10656.17048802262,1,1849,958.09579421166018,7,127,11.695030262508634,0
Hesiroqoc,20175,1,10282.072522715942,1,1384,3989.5584526358848,5,50,5.837712589969067,0
Bururooipomep,20176,1,10596.310663295006,1,821,4054.4921241540119,4,61,10.594552072711963,0
Cib,20177,1,11319.107653807949,7,1975,3778.7261957736127,1,6,7.5534357930095775,0
Cipizebefen,20178,1,11330.421266280395,2,1901,1361.2964888057372,1,179,41.65991249929774,0
Qeeowuw,20179,1,10825.983311942502,1,8206,838.89824444082012,2,92,13.479189360330388,0
Majehew,20180,0,9629.680153667843,1,3232,3668.3605259249671,2,93,32.66503935417464,0
Lepomab,20181,0,11477.662296174447,1,7910,840.51765829620888,1,218,13.228125627580079,0
Rudeseritoqeo,20182,0,10124.412613843328,1,5405,4091.2847921307125,2,101,14.662344945463051,0
Neeuoagejerogau,20183,0,12323.052447548278,1,2443,4008.4126786538891,1,251,12.625430717341597,0
Somizixon,20184,0,9487.791008477145,1,4378,4287.297541479049,2,113,22.766511644608027,0
Qoboyigafem,20185,0,11027.194595683286,13,9514,4037.069121252418,1,19,9.478826204171314,0
Gitat,20186,0,9355.364068458362,2,5162,1168.7911567812562,6,126,43.917378379580974,0
Ruq,20187,1,12460.816581256087,1,1578,4043.8539061043962,3,61,3.6122816901002763,0
Huzubudomoo,20188,0,9649.829033207123,1,3879,1050.5439819187707,2,181,26.049821346501673,0
Euaeaezey,20189,1,8654.275053243957,2,8865,4054.4969614499578,2,165,6.389790260012789,0
Cuwuladiaolud,20190,1,8623.422078902748,1,9957,1221.133418366883,4,73,36.99684717373335,0
Gouofumol,20191,1,11195.912881042643,1,983,1188.8776964747544,2,102,16.697070942815216,0
Yid,20192,0,10905.724266024896,4,491,4084.0835971524416,8,29,4.156976276333001,0
Foxayesirauieap,20193,1,10687.129137114578,1,6749,3669.7516755532706,5,76,5.932002945180306,0
Yisiiet,20194,1,9803.863819758424,2,66,3738.5034531317929,2,59,31.895896697365938,0
Wiyoziz,20195,0,11289.993894424902,1,1629,819.40060166060107,1,34,1.798733814316993,0
Kisicizujugaauq,20196,0,8856.208687633689,29,5514,1199.2181825873513,2,14,90.19143714467157,0
Uenamaguuoy,20197,0,9394.540631024442,1,2416,784.3458163347384,1,13,9.098240532497686,0
Wum,20198,0,9498.55314440658,1,1859,4054.3585406275538,3,3,9.937861666053404,0
Rodioeduwuzem,20199,1,10883.35007814641,19,2997,4023.5550771414009,6,165,13.753413394822573,0
Sinasauooep,20200,1,8707.176754563829,1,4089,3891.4109385372799,5,90,66.44506206558631,0
Eafacod,20201,0,11362.319235415565,4,5710,1090.2913231485134,6,85,4.396293169845332,0
Aosujoeuw,20202,1,9667.366083020905,1,5832,3999.0839301697197,5,66,39.395225401367554,0
Hob,20203,1,10645.131515890082,1,9104,1034.8851663744383,4,121,9.667784098970218,0
Puc,20204,1,10471.1292439444,1,8249,1215.9222935524731,1,102,88.60067555497866,0
Eutopucehip,20205,1,10250.082229572412,1,2731,4201.6128524029882,1,51,5.852815677296396,0
Sufih,20206,1,10124.062020760119,1,8863,1099.5280846382013,2,55,27.453321020880583,0
Woxekutad,20207,0,8955.648818311925,1,9876,813.16242669685244,3,226,8.912711204463456,0
Uakuuelep,20208,0,9574.96027776846,1,5802,4327.4800508021053,1,180,104.03807230466906,0
Ouxefohoeaz,20209,0,8896.879187684126,5,8659,730.97264112174093,6,24,11.402340801584009,0
Ticujej,20210,0,10985.506371669178,1,3625,1136.5756079768707,1,56,74.38816893720974,0
Hixujifeg,20211,0,9740.02029481498,1,6686,3798.5507623700182,1,0,12.557605805647666,0
Loaezuleuot,20212,0,10738.672250030673,1,3598,1199.034382882101,2,62,16.311951163672436,0
Gebesemueuzimab,20213,0,9858.050546028673,2,5727,4127.7058053836099,2,203,32.5490311666126,0
Aorah,20214,1,10518.544988991664,1,702,3975.1305766754344,7,59,16.57939061694211,0
Zeruuaoiv,20215,0,8681.064192821694,13,3769,1284.1999296788481,1,18,6.091301104406176,0
Jesaqioioonikad,20216,1,9827.480216472839,1,3883,3435.2679679610874,1,108,28.17348106485944,0
Eujaueb,20217,0,11086.881118569394,5,6379,3808.5501707455328,6,35,48.201847470763155,0
Zet,20218,0,10610.207131326584,1,9252,3867.3200462861068,1,115,8.204247553582437,0
Tafakicep,20219,0,9891.519903154207,1,9169,1166.991364347409,1,189,8.258559722751437,0
Yoqasis,20220,0,10921.336070417388,1,2194,896.22273173303131,2,163,21.497890040713,0
Julah,20221,0,11055.394991520763,1,5671,1183.0189595110296,4,692,11.912644387792046,0
Huuuwovoa,20222,0,10201.281888093981,1,7684,1100.1458145909994,1,61,24.095123218653672,0
Poyafoaic,20223,0,9789.052206327422,1,9592,736.26379710028959,7,49,62.29618137051493,0
Iaiuuilihegujii,20224,1,10669.477667152274,2,5543,3898.7392061997352,2,223,221.1125317253168,0
Vigaxuqib,20225,1,10912.00153081021,4,309,4226.6883558049121,3,147,16.786242636802612,0
Donoyoq,20226,1,10783.036108177568,1,1117,924.00020203814427,2,44,10.951913886896225,0
Soiucoxopou,20227,1,8772.70951338241,4,1185,888.15905946705857,1,98,2.5021105838296385,0
Weh,20228,1,8828.361011451641,5,4376,824.47628430451653,3,7,5.0051525642679175,0
Caker,20229,0,9680.763540183747,1,5534,1078.9641909490228,3,3,28.2459881630642,0
Ueeuhop,20230,0,9950.85263257697,1,4866,1124.7422817911549,2,103,37.506976562025784,0
Pak,20231,1,11503.381432776003,5,4156,771.22073614264366,2,15,186.5265882586973,0
Mitawuher,20232,1,10813.671399401048,1,648,4029.5722249231053,1,155,2.7160489081555466,0
Rexidof,20233,1,9673.588999614312,1,5044,1234.3582906265835,5,31,90.62009015434838,0
Tegieafadoauzix,20234,1,10368.412489634084,5,730,3850.7260399045872,1,149,9.266342944679245,0
Yofavigibonigaq,20235,1,10063.209530986092,2,9089,1280.4700649006593,1,60,11.94151929850012,0
Lonuv,20236,0,9156.910472147783,1,413,1220.1974144479198,2,29,124.08552305868236,0
Xagoginexel,20237,0,9029.060208279388,3,8651,4030.7617119916717,2,235,22.057758385418126,0
Momik,20238,1,9813.684102960966,4,3374,4045.178563372297,1,136,45.42479866432704,0
Ligogopeaab,20239,1,10448.869413856173,2,7280,729.02166215931675,2,74,42.90375383872882,0
Foqieoqorab,20240,1,11224.042722931945,1,6710,3836.2008389198709,4,187,65.69200511612215,0
Vataaogooakoc,20241,0,10858.212062921215,4,4826,623.6297767118524,3,10,53.32153376089875,0
Fue,20242,0,11847.204314346278,1,5937,4178.9425825108929,1,9,5.029189610535406,0
Yavarayizaquk,20243,1,10406.055015510634,1,4083,3538.6710664210409,1,49,32.85338789653054,0
Neqozepinex,20244,0,10286.920267868076,9,3514,890.14903193711655,2,46,74.07269979327883,0
Tui,20245,1,10880.377935684446,1,9512,898.34902914412442,2,90,10.51063644045947,0
Teoayoreniboiot,20246,0,11222.38357400984,3,9222,3911.7855853087194,2,209,18.232994003311198,0
Vodewoour,20247,0,10523.12900936122,1,9575,4027.6204327415858,2,19,178.74034731526436,0
Fohif,20248,0,9313.413735539163,3,3360,4306.1780636154481,1,262,23.287405574763422,0
Neqoxupuseduwia,20249,0,11126.512869968283,1,5642,3664.3749341580847,2,41,14.707671620039406,0
Tum,20250,0,9600.6958927342,498,6035,3919.4630620997168,2,37,52.17769441483729,0
Eic,20251,0,9762.37256984017,4,5748,4133.3099059104952,4,132,15.879270351000669,0
Hikub,20252,0,9649.769886437134,2,3492,3594.1691846547005,2,116,8.27868663877924,0
Rokokixeciniwui,20253,0,10321.988598232354,1,3141,3966.2571481158807,2,78,5.393261153848659,0
Voairim,20254,1,8906.322518517167,1,7523,897.39459386801627,3,2,51.3192760521752,0
Xubuaiqipez,20255,1,9728.215711479756,1,3820,814.35400600014555,1,35,14.73496169534608,0
Pib,20256,1,8780.930144933698,3,8017,4100.2289022311998,7,38,6.092764152525572,0
Reo,20257,0,8904.77339615661,1,2972,4078.4900705686805,4,240,18.54088457611457,0
Duoibuxavub,20258,0,10312.336626057093,7,43,3705.3422074927757,1,124,17.884788746762695,0
Huj,20259,0,8615.198958740193,3,7853,695.69136858997899,1,106,10.633356138441295,0
Ainid,20260,1,9224.743378825551,1,6634,1252.8391429978772,3,137,73.94117729621098,0
Nuiieeaisiaovuu,20261,0,10916.154676889497,2,7681,1240.5906480727358,3,145,13.269569088635114,0
Haeerixuciyaz,20262,0,9944.968484050414,2,6202,4279.3401543893679,1,0,4.024308056782869,0
Hokewadig,20263,1,10159.808980156131,1,1203,3996.387156991962,4,79,8.74761976230292,0
Ruaayijuz,20264,0,9812.952577180422,12,2251,3993.4404417403489,3,41,7.3722222768279035,0
Liyoaoz,20265,0,11361.243637048787,1,1787,4022.8596653942409,2,35,49.502058261753525,0
Xea,20266,0,9021.260152522265,30,2342,4146.7236147778249,3,29,7.265265051405408,0
Ootuvutaceyaxem,20267,1,10484.235661675975,1,7224,1089.1915199963646,1,80,21.067378296912814,0
Sifuzipiaaw,20268,0,9341.595668697713,1,8702,4059.921669817767,4,12,13.132084229111435,0
Cejiboeekamuwom,20269,1,8734.991253333876,1,7171,4065.0592801768926,3,109,656.9850977734332,0
Lipudimaa,20270,1,9865.498995745687,5,3446,1188.2195011678298,2,62,10.87991410842886,0
Minioexej,20271,0,10410.778590319485,3,2983,819.84254188793466,2,30,10.213690881851768,0
Naf,20272,0,9459.743369254944,1,1767,3933.1417960579265,2,155,16.332163926922693,0
Taheoalibov,20273,0,12344.675389445232,3,8203,712.50643563715062,1,54,178.65730723146027,0
Dauibebuc,20274,0,11710.749402540489,1,8463,808.5987901589391,2,109,3.7164750294121776,0
Ionokoyob,20275,0,9827.259316633943,2,853,1037.2409409159241,1,22,50.1825375551619,0
Taloqiuuxevol,20276,1,8791.609965851021,2,7565,1188.9672239766965,2,18,20.817005732725114,0
Xiuufeliueuaquk,20277,0,10096.897065411718,1,7755,1066.0202802295648,2,359,11.585975768845012,0
Lulalodareq,20278,0,11250.224477991833,1,5769,663.7943641847537,1,484,3.2868184325505987,0
Japideceqet,20279,1,10155.831033358098,1,5202,4017.2130855196715,3,43,13.587108946768078,0
Cifuluk,20280,0,10198.21288024072,1,4926,1389.3919688028036,1,121,160.4893502654564,0
Lelouexauajix,20281,1,10309.062801033973,3,2961,4132.7164029167561,4,159,19.094398450829292,0
Nocuzeu,20282,0,10719.534753909555,1,4175,945.51664521428029,2,150,8.968767929310149,0
Xalebitecirijot,20283,1,10888.278819417583,1,5661,4100.3464880335687,2,91,32.24529665057918,0
Nuwiauu,20284,1,11477.862714321362,1,8605,3767.09081679575,3,215,7.542717759853619,0
Hotazivorihuxic,20285,1,9733.983083599733,1,338,985.04403179987446,1,100,8.968707386403993,0
Juwecizucobag,20286,1,9533.137892953735,1,4838,1060.4751409934893,6,9,3.274905303948314,0
Zucegirow,20287,1,9375.079113937816,3,6999,3718.7279055537842,3,38,90.76847267003282,0
Dagimueouid,20288,0,9878.910383155824,1,3547,1012.7746011029834,4,198,4.242867093043099,0
Pivaoeeun,20289,0,9904.144321578584,5,2959,1108.1379916778683,5,25,64.89895759651286,0
Juiunuquw,20290,1,10844.748288162042,2,7371,4097.218167991201,1,12,22.932409551714812,0
Fuc,20291,0,11337.446024466233,1,8708,4137.7170371274642,2,90,46.71457022126442,0
Nayeperusatilir,20292,0,9475.66755652126,1,1173,819.81927443986058,1,6,36.1991135754113,0
Xayoqosid,20293,1,9791.717248700032,3,3670,4118.6576936957717,2,128,10.37019171432131,0
Topideaobit,20294,0,10767.538023325427,7,9418,1435.119209373901,3,136,9.150875821452683,0
Oov,20295,0,10055.076759934278,1,9577,4045.5545897865877,3,48,14.828967418975333,0
Cuqifoo,20296,0,9676.627413273045,1,2535,1212.1884996484637,4,34,111.29350684509146,0
Qugixizajiz,20297,1,10021.450295560122,1,8592,3975.6353600713001,1,165,7.125478204401123,0
